CustomerID,first_purchase,last_purchase,total_orders,total_revenue,total_items,day_since_last,churned,avg_order_value,R_score,F_score,M_score,RFM_score,segment
12625,2011-01-24 13:27:00,2011-05-12 09:54:00,2,2683.82,1612,211,1,1341.91,1,2,4,124,High value lapsed
12626,2011-01-17 11:01:00,2011-11-16 16:06:00,9,6620.48,3453,23,0,735.6088888888888,3,4,4,344,Loyal customers
12627,2011-07-22 13:59:00,2011-11-29 12:07:00,7,4478.53,2752,10,0,639.79,4,4,4,444,Champions
12628,2011-10-06 09:28:00,2011-12-05 13:15:00,3,786.46,448,4,0,262.15333333333336,4,3,3,433,Loyal customers
12630,2011-10-27 10:41:00,2011-11-30 10:48:00,2,1270.88,548,9,0,635.44,4,2,3,423,Promising
12631,2011-10-13 13:53:00,2011-10-13 13:53:00,1,640.5,236,57,0,640.5,2,1,2,212,Lost
12633,2011-02-25 08:44:00,2011-10-12 11:40:00,4,2163.98,1162,58,0,540.995,2,3,4,234,At risk
12635,2011-07-08 08:43:00,2011-09-11 11:04:00,2,1689.18,1172,89,0,844.59,2,2,4,224,High value lapsed
12637,2011-01-20 10:47:00,2011-10-03 13:46:00,8,6002.9,2994,67,0,750.3625,2,4,4,244,At risk
12638,2011-11-06 13:11:00,2011-11-06 13:11:00,1,671.69,577,33,0,671.69,3,1,3,313,Promising
12639,2011-04-15 12:48:00,2011-04-15 12:48:00,1,486.1,201,238,1,486.1,1,1,2,112,Lost
12640,2011-09-19 12:01:00,2011-11-16 11:52:00,3,1174.58,311,23,0,391.52666666666664,3,3,3,333,Loyal customers
12641,2011-08-16 13:26:00,2011-08-16 13:26:00,1,185.9,72,115,1,185.9,2,1,1,211,Lost
12642,2011-08-24 09:23:00,2011-11-14 15:03:00,3,1013.26,552,25,0,337.75333333333333,3,3,3,333,Loyal customers
12643,2011-01-11 11:48:00,2011-08-03 12:56:00,6,3344.64,1808,128,1,557.4399999999999,2,4,4,244,At risk
12644,2011-08-02 10:33:00,2011-08-02 10:33:00,1,477.91,325,129,1,477.91,2,1,2,212,Lost
12645,2011-01-27 13:08:00,2011-11-06 12:38:00,4,1775.18,1084,33,0,443.795,3,3,4,334,Loyal customers
12646,2011-10-21 12:52:00,2011-12-05 10:14:00,2,1346.97,897,4,0,673.485,4,2,3,423,Promising
12647,2010-12-05 14:02:00,2011-11-17 12:56:00,12,3722.82,1431,22,0,310.235,3,4,4,344,Loyal customers
12648,2011-07-08 11:55:00,2011-07-08 11:55:00,1,318.05,160,154,1,318.05,1,1,2,112,Lost
12649,2011-05-11 14:37:00,2011-08-24 14:41:00,3,623.51,586,107,1,207.83666666666667,2,3,2,232,At risk
12650,2011-12-06 16:34:00,2011-12-06 16:34:00,1,314.44,254,3,0,314.44,4,1,2,412,Promising
12651,2011-01-09 12:46:00,2011-01-09 12:46:00,1,114.0,78,334,1,114.0,1,1,1,111,Lost
12652,2011-01-12 15:00:00,2011-01-12 15:00:00,1,919.98,505,331,1,919.98,1,1,3,113,High value lapsed
12653,2011-02-16 10:53:00,2011-07-14 10:41:00,2,2209.85,919,148,1,1104.925,1,2,4,124,High value lapsed
12654,2011-02-17 13:16:00,2011-11-29 10:10:00,5,601.98,264,10,0,120.396,4,3,2,432,Loyal customers
12656,2011-04-20 09:20:00,2011-11-22 13:42:00,5,4051.17,1723,17,0,810.234,4,3,4,434,Loyal customers
12657,2011-09-22 11:40:00,2011-11-28 15:47:00,4,1643.18,1044,11,0,410.795,4,3,3,433,Loyal customers
12658,2011-11-21 10:22:00,2011-11-21 10:22:00,1,686.05,320,18,0,686.05,3,1,3,313,Promising
12659,2011-11-10 11:53:00,2011-11-10 11:53:00,1,91.68,105,29,0,91.68,3,1,1,311,Promising
12660,2011-11-28 13:26:00,2011-11-28 13:26:00,1,245.1,127,11,0,245.1,4,1,1,411,Promising
12662,2010-12-01 13:04:00,2011-12-09 11:59:00,11,3849.78,2058,0,0,349.98,4,4,4,444,Champions
12664,2011-01-21 11:42:00,2011-12-01 17:07:00,9,4881.88,1203,8,0,542.4311111111111,4,4,4,444,Champions
12665,2011-01-19 08:34:00,2011-01-19 08:34:00,1,63.0,37,324,1,63.0,1,1,1,111,Lost
12667,2011-10-12 17:00:00,2011-10-12 17:00:00,1,620.13,395,58,0,620.13,2,1,2,212,Lost
12668,2010-12-19 12:46:00,2011-11-28 10:56:00,4,3807.15,1634,11,0,951.7875,4,3,4,434,Loyal customers
12669,2011-03-28 10:15:00,2011-07-12 09:54:00,3,2744.0299999999997,1115,150,1,914.6766666666666,1,3,4,134,Lost
12670,2011-04-21 10:16:00,2011-11-29 15:23:00,5,2996.05,1397,10,0,599.21,4,3,4,434,Loyal customers
12672,2011-01-14 09:20:00,2011-01-14 09:20:00,1,225.89999999999998,78,329,1,225.89999999999998,1,1,1,111,Lost
12673,2011-01-17 11:46:00,2011-12-04 13:55:00,2,610.52,351,5,0,305.26,4,2,2,422,Promising
12674,2011-05-16 09:10:00,2011-11-01 12:12:00,4,1970.6,1133,38,0,492.65,3,3,4,334,Loyal customers
12676,2011-02-01 15:41:00,2011-11-15 12:25:00,6,1331.39,670,24,0,221.89833333333334,3,4,3,343,Loyal customers
12678,2010-12-21 11:00:00,2011-10-28 13:04:00,12,17628.46,10923,42,0,1469.0383333333332,3,4,4,344,Loyal customers
12679,2011-03-01 12:26:00,2011-10-12 12:30:00,4,1113.02,554,58,0,278.255,2,3,3,233,At risk
12680,2011-08-18 15:44:00,2011-12-09 12:50:00,4,862.81,443,0,0,215.7025,4,3,3,433,Loyal customers
12681,2010-12-07 10:08:00,2011-11-25 11:33:00,22,13787.54,7536,14,0,626.7063636363637,4,4,4,444,Champions
12682,2010-12-03 13:59:00,2011-12-06 10:00:00,31,12279.82,5555,3,0,396.1232258064516,4,4,4,444,Champions
12683,2010-12-09 10:37:00,2011-12-05 16:31:00,15,8476.57,4987,4,0,565.1046666666666,4,4,4,444,Champions
12684,2011-05-10 12:55:00,2011-12-02 09:53:00,7,2283.63,1985,7,0,326.23285714285714,4,4,4,444,Champions
12685,2011-09-07 10:28:00,2011-11-11 13:46:00,6,2863.08,1523,28,0,477.18,3,4,4,344,Loyal customers
12686,2010-12-03 09:51:00,2010-12-03 09:51:00,1,89.14,107,371,1,89.14,1,1,1,111,Lost
12688,2011-08-18 08:49:00,2011-08-18 08:49:00,1,4873.8099999999995,3028,113,1,4873.8099999999995,2,1,4,214,High value lapsed
12689,2011-08-04 10:04:00,2011-11-14 08:31:00,2,1247.61,628,25,0,623.805,3,2,3,323,Promising
12690,2011-05-18 09:09:00,2011-05-18 09:09:00,1,389.01,106,205,1,389.01,1,1,2,112,Lost
12691,2010-12-17 14:46:00,2011-11-11 16:49:00,6,1035.8,394,28,0,172.63333333333333,3,4,3,343,Loyal customers
12693,2011-01-24 12:58:00,2011-08-04 17:51:00,4,855.91,255,127,1,213.9775,2,3,3,233,At risk
12694,2011-06-09 17:48:00,2011-09-30 13:06:00,2,869.67,509,70,0,434.835,2,2,3,223,High value lapsed
12695,2011-05-13 13:15:00,2011-12-02 13:22:00,4,582.1,220,7,0,145.525,4,3,2,432,Loyal customers
12697,2011-06-23 15:44:00,2011-11-11 08:47:00,3,957.59,508,28,0,319.19666666666666,3,3,3,333,Loyal customers
12700,2011-05-08 16:10:00,2011-12-02 10:47:00,4,4939.99,2967,7,0,1234.9975,4,3,4,434,Loyal customers
12701,2011-04-11 13:02:00,2011-09-21 10:47:00,2,797.71,678,79,0,398.855,2,2,3,223,High value lapsed
12702,2011-11-20 10:36:00,2011-11-20 10:36:00,1,219.0,53,19,0,219.0,3,1,1,311,Promising
12703,2011-09-29 17:52:00,2011-09-29 17:52:00,1,283.55,164,71,0,283.55,2,1,1,211,Lost
12704,2011-06-23 10:20:00,2011-12-02 13:15:00,8,2340.84,1006,7,0,292.605,4,4,4,444,Champions
12705,2010-12-17 15:58:00,2011-11-24 13:17:00,9,6868.29,3997,15,0,763.1433333333333,4,4,4,444,Champions
12707,2011-02-21 08:38:00,2011-02-21 08:38:00,1,603.42,256,291,1,603.42,1,1,2,112,Lost
12708,2010-12-06 10:43:00,2011-11-10 09:52:00,10,2712.91,1307,29,0,271.291,3,4,4,344,Loyal customers
12709,2010-12-08 09:49:00,2011-11-24 15:38:00,15,9706.52,3912,15,0,647.1013333333334,4,4,4,444,Champions
12710,2011-05-22 14:05:00,2011-09-04 12:00:00,3,1149.02,851,96,1,383.00666666666666,2,3,3,233,At risk
12712,2010-12-03 14:30:00,2011-11-11 08:19:00,13,4396.13,1062,28,0,338.1638461538462,3,4,4,344,Loyal customers
12713,2011-12-09 12:16:00,2011-12-09 12:16:00,1,848.55,508,0,0,848.55,4,1,3,413,Promising
12714,2011-02-18 10:53:00,2011-11-30 15:43:00,5,4708.86,3069,9,0,941.7719999999999,4,3,4,434,Loyal customers
12715,2011-08-25 15:22:00,2011-08-25 15:22:00,1,343.36,192,106,1,343.36,2,1,2,212,Lost
12716,2011-07-29 13:28:00,2011-12-06 08:55:00,2,1053.49,708,3,0,526.745,4,2,3,423,Promising
12717,2011-04-08 10:32:00,2011-07-11 14:47:00,2,1030.98,506,151,1,515.49,1,2,3,123,High value lapsed
12718,2011-09-29 16:38:00,2011-09-29 16:38:00,1,238.25,203,71,0,238.25,2,1,1,211,Lost
12719,2011-10-05 14:50:00,2011-12-04 13:45:00,2,644.95,374,5,0,322.475,4,2,2,422,Promising
12720,2010-12-05 15:21:00,2011-12-07 08:03:00,25,5781.73,4672,2,0,231.26919999999998,4,4,4,444,Champions
12721,2010-12-20 11:38:00,2011-11-08 12:13:00,6,2656.13,1959,31,0,442.68833333333333,3,4,4,344,Loyal customers
12722,2011-07-12 11:55:00,2011-09-15 14:50:00,4,997.63,566,85,0,249.4075,2,3,3,233,At risk
12723,2011-10-05 15:52:00,2011-12-06 10:19:00,5,725.07,434,3,0,145.014,4,3,3,433,Loyal customers
12724,2011-01-11 15:00:00,2011-12-04 16:02:00,4,1031.41,445,5,0,257.8525,4,3,3,433,Loyal customers
12725,2010-12-03 15:45:00,2010-12-03 15:45:00,1,427.8,164,371,1,427.8,1,1,2,112,Lost
12726,2010-12-17 12:56:00,2011-11-11 13:35:00,7,2609.1,3143,28,0,372.7285714285714,3,4,4,344,Loyal customers
12727,2011-01-23 15:17:00,2011-11-29 11:46:00,7,3980.7,2098,10,0,568.6714285714286,4,4,4,444,Champions
12728,2011-01-11 13:31:00,2011-09-29 15:31:00,4,836.33,419,71,0,209.0825,2,3,3,233,At risk
12729,2011-08-18 11:40:00,2011-08-18 11:40:00,1,453.01,233,113,1,453.01,2,1,2,212,Lost
12731,2010-12-10 10:56:00,2011-11-16 11:59:00,12,18895.91,8437,23,0,1574.6591666666666,3,4,4,344,Loyal customers
12732,2011-06-13 11:33:00,2011-06-13 11:33:00,1,236.26000000000002,111,179,1,236.26000000000002,1,1,1,111,Lost
12733,2011-04-19 16:19:00,2011-04-19 16:19:00,1,383.95,137,234,1,383.95,1,1,2,112,Lost
12734,2010-12-22 12:47:00,2010-12-22 12:47:00,1,110.39999999999999,88,352,1,110.39999999999999,1,1,1,111,Lost
12735,2011-01-06 14:26:00,2011-01-28 13:37:00,2,779.5699999999999,368,315,1,389.78499999999997,1,2,3,123,High value lapsed
12736,2011-01-11 07:57:00,2011-01-11 07:57:00,1,234.0,173,332,1,234.0,1,1,1,111,Lost
12738,2010-12-02 18:27:00,2010-12-02 18:27:00,1,155.35,148,372,1,155.35,1,1,1,111,Lost
12739,2011-09-01 17:45:00,2011-09-22 13:00:00,2,1013.04,486,78,0,506.52,2,2,3,223,High value lapsed
12740,2011-10-07 10:44:00,2011-10-07 10:44:00,1,427.6,342,63,0,427.6,2,1,2,212,Lost
12743,2011-07-28 16:06:00,2011-07-28 16:21:00,2,540.13,315,134,1,270.065,2,2,2,222,Lost
12744,2011-01-25 13:26:00,2011-10-19 11:18:00,7,21279.29,5241,51,0,3039.8985714285714,2,4,4,244,At risk
12747,2010-12-05 15:38:00,2011-12-07 14:34:00,11,4196.01,1275,2,0,381.4554545454546,4,4,4,444,Champions
12748,2010-12-01 12:48:00,2011-12-09 12:20:00,209,33053.19,25287,0,0,158.14923444976077,4,4,4,444,Champions
12749,2011-05-10 15:25:00,2011-12-06 09:56:00,5,4090.88,1471,3,0,818.176,4,3,4,434,Loyal customers
12750,2011-08-03 09:13:00,2011-08-03 09:13:00,1,275.88,137,128,1,275.88,2,1,1,211,Lost
12752,2011-09-19 13:32:00,2011-09-19 13:32:00,1,4366.78,2262,81,0,4366.78,2,1,4,214,High value lapsed
12753,2010-12-12 11:44:00,2011-11-17 10:52:00,6,21429.39,11421,22,0,3571.565,3,4,4,344,Loyal customers
12754,2011-02-04 10:31:00,2011-04-18 09:00:00,3,3010.74,6481,235,1,1003.5799999999999,1,3,4,134,Lost
12755,2010-12-09 10:44:00,2011-03-04 12:42:00,2,3811.95,1491,280,1,1905.975,1,2,4,124,High value lapsed
12756,2011-09-14 09:31:00,2011-09-14 09:31:00,1,112.07999999999998,144,86,0,112.07999999999998,2,1,1,211,Lost
12757,2011-05-12 19:01:00,2011-11-24 12:30:00,13,7834.650000000001,2395,15,0,602.6653846153847,4,4,4,444,Champions
12758,2011-03-08 12:05:00,2011-08-15 10:22:00,2,2791.59,2135,116,1,1395.795,2,2,4,224,High value lapsed
12759,2011-03-09 08:09:00,2011-10-18 14:49:00,3,1531.44,902,52,0,510.48,2,3,3,233,At risk
12762,2011-11-14 14:23:00,2011-12-02 10:23:00,2,1898.52,1227,7,0,949.26,4,2,4,424,Promising
12763,2010-12-05 15:46:00,2011-07-24 14:12:00,2,494.08,316,138,1,247.04,2,2,2,222,Lost
12764,2011-01-27 10:19:00,2011-01-27 10:19:00,1,1693.88,386,316,1,1693.88,1,1,4,114,High value lapsed
12766,2010-12-08 13:53:00,2011-12-06 08:46:00,7,6989.63,3646,3,0,998.5185714285715,4,4,4,444,Champions
12769,2011-04-15 10:25:00,2011-04-15 10:25:00,1,1143.6,356,238,1,1143.6,1,1,3,113,High value lapsed
12770,2011-05-13 09:33:00,2011-05-13 09:33:00,1,1351.45,743,210,1,1351.45,1,1,3,113,High value lapsed
12772,2011-10-11 09:19:00,2011-10-11 09:19:00,1,892.47,556,59,0,892.47,2,1,3,213,High value lapsed
12775,2011-02-01 13:45:00,2011-11-22 16:33:00,5,1386.04,877,17,0,277.20799999999997,4,3,3,433,Loyal customers
12778,2011-01-31 14:35:00,2011-11-20 11:30:00,6,822.23,825,19,0,137.03833333333333,3,4,3,343,Loyal customers
12779,2010-12-03 13:40:00,2011-11-02 11:43:00,8,3981.36,2024,37,0,497.67,3,4,4,344,Loyal customers
12781,2011-02-28 08:43:00,2011-10-07 10:37:00,2,826.74,671,63,0,413.37,2,2,3,223,High value lapsed
12782,2010-12-17 11:30:00,2011-12-05 09:16:00,5,2330.92,1086,4,0,466.184,4,3,4,434,Loyal customers
12783,2011-09-25 15:35:00,2011-12-07 15:56:00,6,2225.91,624,2,0,370.98499999999996,4,4,4,444,Champions
12784,2011-11-24 12:53:00,2011-11-30 15:38:00,2,532.8199999999999,280,9,0,266.40999999999997,4,2,2,422,Promising
12785,2010-12-10 13:48:00,2010-12-10 13:48:00,1,311.95,131,364,1,311.95,1,1,2,112,Lost
12787,2011-05-31 09:36:00,2011-11-30 08:44:00,3,463.66,261,9,0,154.55333333333334,4,3,2,432,Loyal customers
12789,2011-10-05 13:34:00,2011-10-05 13:34:00,1,91.85,4,65,0,91.85,2,1,1,211,Lost
12790,2011-05-31 14:14:00,2011-05-31 14:14:00,1,324.92,166,192,1,324.92,1,1,2,112,Lost
12791,2010-12-01 11:27:00,2010-12-01 11:27:00,1,192.60000000000002,97,373,1,192.60000000000002,1,1,1,111,Lost
12792,2011-03-28 11:36:00,2011-03-28 11:36:00,1,400.53999999999996,217,256,1,400.53999999999996,1,1,2,112,Lost
12793,2010-12-03 15:14:00,2011-01-09 12:12:00,2,545.48,295,334,1,272.74,1,2,2,122,Lost
12794,2011-09-02 12:01:00,2011-10-17 14:54:00,2,860.41,592,53,0,430.205,2,2,3,223,High value lapsed
12795,2011-11-21 10:27:00,2011-11-21 10:27:00,1,430.48,68,18,0,430.48,3,1,2,312,Promising
12797,2010-12-09 10:55:00,2010-12-09 10:55:00,1,254.03,118,365,1,254.03,1,1,1,111,Lost
12798,2011-06-22 10:11:00,2011-11-29 15:52:00,3,6977.04,5256,10,0,2325.68,4,3,4,434,Loyal customers
12802,2011-06-06 09:36:00,2011-06-06 09:36:00,1,427.58,314,186,1,427.58,1,1,2,112,Lost
12808,2010-12-06 10:27:00,2011-11-03 10:05:00,3,483.65000000000003,188,36,0,161.21666666666667,3,3,2,332,Loyal customers
12809,2011-06-15 10:51:00,2011-06-15 10:51:00,1,489.31,220,177,1,489.31,1,1,2,112,Lost
12811,2011-02-28 15:39:00,2011-03-24 09:42:00,3,514.85,230,260,1,171.61666666666667,1,3,2,132,Lost
12812,2011-10-26 09:54:00,2011-10-26 09:54:00,1,229.64000000000001,164,44,0,229.64000000000001,3,1,1,311,Promising
12814,2011-08-30 12:11:00,2011-08-30 12:11:00,1,125.92,49,101,1,125.92,2,1,1,211,Lost
12815,2011-05-25 13:34:00,2011-07-15 10:21:00,2,1063.46,379,147,1,531.73,1,2,3,123,High value lapsed
12816,2011-06-16 13:24:00,2011-09-05 12:41:00,2,572.2,128,95,1,286.1,2,2,2,222,Lost
12817,2011-03-03 16:28:00,2011-03-03 16:28:00,1,166.04,53,281,1,166.04,1,1,1,111,Lost
12818,2011-03-23 12:06:00,2011-03-23 12:06:00,1,1542.08,929,261,1,1542.08,1,1,3,113,High value lapsed
12820,2011-01-17 12:34:00,2011-12-06 15:12:00,4,942.34,722,3,0,235.585,4,3,3,433,Loyal customers
12821,2011-05-09 15:51:00,2011-05-09 15:51:00,1,92.72,70,214,1,92.72,1,1,1,111,Lost
12822,2011-09-13 13:46:00,2011-09-30 10:04:00,2,948.88,550,70,0,474.44,2,2,3,223,High value lapsed
12823,2011-02-16 12:15:00,2011-09-26 07:35:00,5,1759.5,230,74,0,351.9,2,3,4,234,At risk
12824,2011-10-11 12:49:00,2011-10-11 12:49:00,1,397.12,232,59,0,397.12,2,1,2,212,Lost
12826,2010-12-09 15:21:00,2011-12-07 10:25:00,7,1474.72,1058,2,0,210.67428571428573,4,4,3,443,Loyal customers
12827,2011-10-26 15:44:00,2011-12-04 12:17:00,3,430.15000000000003,197,5,0,143.38333333333335,4,3,2,432,Loyal customers
12828,2011-08-01 16:16:00,2011-12-07 08:45:00,6,1018.71,494,2,0,169.785,4,4,3,443,Loyal customers
12829,2010-12-14 14:54:00,2011-01-07 11:13:00,2,293.0,376,336,1,146.5,1,2,1,121,Lost
12830,2011-06-21 10:53:00,2011-11-02 11:54:00,6,6814.64,9848,37,0,1135.7733333333333,3,4,4,344,Loyal customers
12831,2011-03-22 13:02:00,2011-03-22 13:02:00,1,215.05,135,262,1,215.05,1,1,1,111,Lost
12832,2011-09-02 13:48:00,2011-11-07 13:30:00,2,383.03,195,32,0,191.515,3,2,2,322,Promising
12833,2011-07-17 13:46:00,2011-07-17 13:46:00,1,417.38,156,145,1,417.38,1,1,2,112,Lost
12834,2011-03-02 09:49:00,2011-03-02 09:49:00,1,312.38,110,282,1,312.38,1,1,2,112,Lost
12836,2011-02-01 11:19:00,2011-10-11 15:10:00,4,2610.36,1062,59,0,652.59,2,3,4,234,At risk
12837,2011-06-19 16:07:00,2011-06-19 16:07:00,1,134.1,24,173,1,134.1,1,1,1,111,Lost
12838,2010-12-01 11:57:00,2011-11-06 12:20:00,2,671.95,355,33,0,335.975,3,2,3,323,Promising
12839,2010-12-07 15:48:00,2011-12-07 12:33:00,14,5591.42,3807,2,0,399.38714285714286,4,4,4,444,Champions
12840,2011-04-27 12:21:00,2011-07-19 09:29:00,4,2726.77,1511,143,1,681.6925,1,3,4,134,Lost
12841,2010-12-03 10:43:00,2011-12-05 11:13:00,25,3991.58,2720,4,0,159.6632,4,4,4,444,Champions
12842,2011-02-04 12:36:00,2011-09-30 15:33:00,2,1118.99,547,70,0,559.495,2,2,3,223,High value lapsed
12843,2011-03-20 14:38:00,2011-10-05 12:09:00,8,1702.26,781,65,0,212.7825,2,4,4,244,At risk
12844,2011-08-01 13:11:00,2011-11-10 13:31:00,2,325.96000000000004,125,29,0,162.98000000000002,3,2,2,322,Promising
12845,2011-02-22 14:10:00,2011-03-17 13:34:00,4,354.09,204,267,1,88.5225,1,3,2,132,Lost
12847,2011-11-17 13:16:00,2011-11-17 13:16:00,1,843.64,873,22,0,843.64,3,1,3,313,Promising
12849,2011-03-16 12:26:00,2011-11-08 13:41:00,2,1010.29,597,31,0,505.145,3,2,3,323,Promising
12851,2011-09-04 12:41:00,2011-09-04 12:41:00,1,131.81,106,96,1,131.81,2,1,1,211,Lost
12852,2011-02-18 08:47:00,2011-02-18 08:47:00,1,311.55,149,294,1,311.55,1,1,2,112,Lost
12853,2011-01-28 10:28:00,2011-07-28 11:29:00,6,1957.1000000000001,800,134,1,326.18333333333334,2,4,4,244,At risk
12854,2011-01-25 13:35:00,2011-09-22 12:15:00,3,1316.25,626,78,0,438.75,2,3,3,233,At risk
12855,2010-12-02 09:37:00,2010-12-02 09:37:00,1,38.1,30,372,1,38.1,1,1,1,111,Lost
12856,2011-10-07 12:38:00,2011-12-02 10:52:00,6,2170.78,1076,7,0,361.7966666666667,4,4,4,444,Champions
12857,2011-02-10 12:32:00,2011-05-13 10:20:00,2,1106.4,343,210,1,553.2,1,2,3,123,High value lapsed
12863,2011-10-18 14:15:00,2011-10-18 14:15:00,1,521.2,188,52,0,521.2,2,1,2,212,Lost
12864,2011-07-24 13:03:00,2011-07-24 13:03:00,1,147.12,216,138,1,147.12,2,1,1,211,Lost
12865,2011-08-08 10:11:00,2011-11-13 14:31:00,2,1568.23,925,26,0,784.115,3,2,3,323,Promising
12866,2011-03-01 14:11:00,2011-03-01 14:11:00,1,559.12,171,283,1,559.12,1,1,2,112,Lost
12867,2010-12-14 16:39:00,2011-11-13 15:30:00,7,4009.34,4284,26,0,572.7628571428571,3,4,4,344,Loyal customers
12868,2010-12-01 12:50:00,2011-06-07 10:42:00,6,1607.0600000000002,928,185,1,267.84333333333336,1,4,3,143,Lost
12871,2011-05-16 13:32:00,2011-09-16 15:07:00,2,380.64,200,84,0,190.32,2,2,2,222,Lost
12872,2010-12-09 14:44:00,2011-01-17 10:52:00,2,599.97,319,326,1,299.985,1,2,2,122,Lost
12873,2011-03-02 14:58:00,2011-03-02 14:58:00,1,374.0,128,282,1,374.0,1,1,2,112,Lost
12875,2010-12-12 12:03:00,2011-07-19 15:30:00,2,343.2300000000001,2019,143,1,171.61500000000004,1,2,2,122,Lost
12876,2011-05-27 13:34:00,2011-10-13 12:26:00,2,2218.02,1941,57,0,1109.01,2,2,4,224,High value lapsed
12877,2010-12-16 12:23:00,2011-12-06 10:30:00,12,1535.77,1178,3,0,127.98083333333334,4,4,3,443,Loyal customers
12878,2011-03-18 14:02:00,2011-04-17 13:07:00,2,854.99,547,236,1,427.495,1,2,3,123,High value lapsed
12879,2011-09-09 12:11:00,2011-10-26 12:24:00,3,573.22,370,44,0,191.07333333333335,3,3,2,332,Loyal customers
12881,2011-03-09 11:44:00,2011-03-09 11:44:00,1,298.0,21,275,1,298.0,1,1,1,111,Lost
12882,2011-11-06 11:22:00,2011-11-30 16:18:00,2,1463.04,246,9,0,731.52,4,2,3,423,Promising
12883,2011-09-11 15:18:00,2011-11-15 09:32:00,4,703.47,196,24,0,175.8675,3,3,3,333,Loyal customers
12884,2011-09-12 13:10:00,2011-09-12 13:10:00,1,309.05,43,88,0,309.05,2,1,2,212,Lost
12885,2011-08-08 11:45:00,2011-10-07 13:40:00,3,1175.22,655,63,0,391.74,2,3,3,233,At risk
12886,2011-05-04 11:21:00,2011-10-03 10:09:00,2,1378.4,770,67,0,689.2,2,2,3,223,High value lapsed
12888,2011-03-29 14:31:00,2011-05-09 16:02:00,2,354.12,76,214,1,177.06,1,2,2,122,Lost
12890,2011-11-15 17:26:00,2011-11-15 17:26:00,1,376.71999999999997,256,24,0,376.71999999999997,3,1,2,312,Promising
12891,2011-02-20 11:28:00,2011-06-07 12:31:00,3,331.0,950,185,1,110.33333333333333,1,3,2,132,Lost
12893,2011-11-09 12:34:00,2011-11-09 12:34:00,1,176.55,90,30,0,176.55,3,1,1,311,Promising
12895,2011-09-14 08:35:00,2011-10-28 13:51:00,2,372.8,210,42,0,186.4,3,2,2,322,Promising
12897,2011-02-11 11:40:00,2011-05-19 12:13:00,2,216.5,110,204,1,108.25,1,2,1,121,Lost
12901,2011-03-14 10:41:00,2011-12-01 10:07:00,28,17654.54,23075,8,0,630.5192857142857,4,4,4,444,Champions
12902,2011-03-20 12:06:00,2011-03-20 12:06:00,1,138.68,66,264,1,138.68,1,1,1,111,Lost
12904,2011-06-20 13:18:00,2011-11-21 14:34:00,2,496.06,294,18,0,248.03,3,2,2,322,Promising
12906,2011-09-22 15:03:00,2011-11-28 09:55:00,5,2919.81,1749,11,0,583.962,4,3,4,434,Loyal customers
12908,2011-01-31 12:37:00,2011-06-16 15:39:00,2,750.0,1200,176,1,375.0,1,2,3,123,High value lapsed
12909,2011-03-31 12:51:00,2011-10-31 12:43:00,5,2178.67,1280,39,0,435.73400000000004,3,3,4,334,Loyal customers
12910,2011-04-12 10:01:00,2011-11-16 14:28:00,8,3075.04,1692,23,0,384.38,3,4,4,344,Loyal customers
12912,2011-10-30 11:35:00,2011-12-07 08:55:00,5,1662.3,670,2,0,332.46,4,3,4,434,Loyal customers
12913,2010-12-06 16:36:00,2011-12-05 12:11:00,5,2483.63,1419,4,0,496.726,4,4,4,444,Champions
12915,2010-12-02 12:33:00,2011-07-14 11:34:00,2,363.65,93,148,1,181.825,1,2,2,122,Lost
12916,2011-01-23 10:43:00,2011-07-24 10:35:00,4,2944.95,1083,138,1,736.2375,2,3,4,234,At risk
12917,2011-08-03 16:42:00,2011-08-03 16:42:00,1,594.0,120,128,1,594.0,2,1,2,212,Lost
12919,2011-06-23 09:22:00,2011-12-01 13:47:00,6,1335.19,673,8,0,222.53166666666667,4,4,3,443,Loyal customers
12920,2011-11-22 15:05:00,2011-11-22 15:05:00,1,162.78,128,17,0,162.78,4,1,1,411,Promising
12921,2010-12-01 15:06:00,2011-11-30 16:22:00,37,16587.09,9526,9,0,448.29972972972973,4,4,4,444,Champions
12922,2011-07-01 15:35:00,2011-07-01 15:35:00,1,405.38,370,161,1,405.38,1,1,2,112,Lost
12923,2011-10-06 16:20:00,2011-10-06 16:20:00,1,172.82,68,64,0,172.82,2,1,1,211,Lost
12924,2011-01-16 11:49:00,2011-09-12 13:55:00,4,933.7,481,88,0,233.425,2,3,3,233,At risk
12925,2011-09-26 11:05:00,2011-12-05 11:11:00,2,694.05,541,4,0,347.025,4,2,3,423,Promising
12928,2010-12-15 15:45:00,2011-11-04 14:24:00,5,2062.7000000000003,1472,35,0,412.5400000000001,3,4,4,344,Loyal customers
12929,2011-02-01 12:08:00,2011-02-01 12:08:00,1,117.85,37,311,1,117.85,1,1,1,111,Lost
12930,2011-06-21 13:25:00,2011-09-22 15:18:00,2,415.8,252,78,0,207.9,2,2,2,222,Lost
12931,2010-12-17 09:45:00,2011-11-18 12:39:00,15,42055.96,28004,21,0,2803.730666666667,3,4,4,344,Loyal customers
12933,2011-03-01 11:30:00,2011-11-15 16:38:00,3,607.53,499,24,0,202.51,3,3,2,332,Loyal customers
